"id","date","user_id","text","cluster"
3480,"2024-05-12",794,"Добрый день подскажите пожалуйста кто-то из Вас (бухгалтеров) покупал франшизу по бух.услугам?",1
3483,"2024-05-12",798,"Добрый день меня зовут Жанара. Я Бухгалтер из Казахстана. Опыт работы 11 лет  если есть вопросы по налогообложению в Казахстане или ведения бух учета буду рада помочь.",2
3484,"2024-05-12",798,"У меня вопрос по налогообложению в России. 
 Если российская компания ( резедент РФ) приобретает услугу у Казахстанской компании ( резедент республики Казахстан)  то при выплате дохода Казахстанской компании возникает ли у Российской компании налоговое обязательство по удержании налога на прибыль за нерезидента РФ?",1
3489,"2024-05-13",798,"Я бы хотела знать какой вид услуг не попадают под обложением налога на прибыль за нерезента РФ

Например у нас в Казахстане согласно ст 644 налогового кодекса Республики Казахстан : 
Доход нерезедента из источников РК признается : 
1. Доход от продажи товаров на Территории РК. 
2. Доход от выполнения работ и оказании услуг на территории РК. 
3. Доходы от оказания  услуг за пределами РК управленческий услуг  финансовых маркетинговых инжиниринговых аудиторских юридических услуг. 
И другие 34 пункта перечисленные в статье. 

Вот хотела бы узнать ссылку на статья в налогового кодекса РФ. Где перечислены какие виды дохода попадают под налогообложения юридических лиц нерезидентов РФ.",1
3536,"2024-05-14",810,"Здравствуйте всем! 
Подскажите пожалуйста. 
Такая ситуация. Повар оказывал услуги был самозанятый. Представлял ИП квитанцию из приложения ""Мои налоги""
Теперь он сам стал ИП. Услуги повара оказывать другому ИП продолжит. 
Можно ли заключить один договор на оказание услуг на год допустим без указания суммы а сумму закрывать актами платить по выставленным счётам на оплату? 
Или счета хватит без договора можно? 
Спасибо.",3
3555,"2024-05-15",816,"Добрый день! Можете подсказать пожалуйста🙏 у ИП ресторан за вывеску название выставили налог 
30 МРП а в законе написано что общепит не платит что нужно сделать теперь чтобы убрали налоги?",1
3576,"2024-05-15",821,"Если суммы большие  проверит банк по 115 фз  заблокирует счет на время проверки до предоставления всех актов  чеков и договоров . У нас каждый квартал проверяют . Налоговая ни разу не интересовалась авансовыми отчетами пока что .",1
3596,"2024-05-15",824,"Мне нужна консультация по вопросам налогообложения так как я уже стала налоговым нерезидентом России проживая более полугода в Аргентине. Хочу обсудить следующие моменты:

1. Каковы риски и последствия того что я не заявилао своём нерезидентском статусе?

2. Какова вероятность того что налоговые органы могут выяснить мой статус нерезидента и доначислить налоги?

3. Сейчас у меня есть небольшие доходы как физическое лицо (оформлена по трудовой в компании) и основной доход как самозанятый. Как мне оптимизировать налоги? Возможно создать ИП вместо самозанятого или еще что-то?


Коллеги кто спец? Передам клиента",2
3611,"2024-05-17",660,"Добрый вечер! Подскажите пожалуйста ИП на усн доходы с прошлого года тянется долг от покупателя за оказанные услуги руководитель ИП решил простить покупателю долг как провести в 1сесли 2023 год уже закрыт нельзя же ведь просто удалить реализацию и счёт?",3
3612,"2024-05-17",189,"На мой взгляд можно списать эту дебиторку на расходы в текущем году. Для ип на усн доходы неоплаченная реализация на налоги не влияет",4
3622,"2024-05-17",829,"Добрый день коллеги! Скажите пожалуйста может кому-то нужен помощник бухгалтера или бухгалтер удаленно.г.Астана",2
3624,"2024-05-17",244,"Здравствуйте. Подскажите пожалуйста такой момент. Мне прислали НД по налогу на прибыль за 4 квартал 2017 года. На руках базы 1С у меня нет. Какие отчёты с 1С нужно запросить чтобы я могда проверить цифры по декларации?",2
3626,"2024-05-17",831,"У меня вопрос: на дворе 24 год у вас 17.  Налоговая обычно больше 3-5 лет не запрашивает. Да и документы нужны для проверки",2
3630,"2024-05-17",832,"Добрый день. Может кто сталкивался. В организации много лет работает сотрудник-иностранец из Узбекистана. Он каждый год оформляет патент мы каждый год заявляем в деньналоговую о праве на уменьшении НДФЛ и на сумму уплаченных платежей по патенту уменьшаем НДФЛ. И тут обнаружилось что в 2023 год забыли подать заявление в налоговую а НДФЛ уменьшали. Подали в этом 2024 год - получили отказ. Обосновать не могут пишут что отсутствует информация о факте получения патента НА. Обещали узнать в управлении но до сих пор ответа не получили. Нигде не указан срок предоставления заявления тоже самое мне ответили консультанты ИФНС по горячей линии. Как можно добиться успешного разрешения вопроса? Письмо с обоснованием что сроков предоставления нет а также копии всех документов по сотруднику я предоставляла.",4
3631,"2024-05-17",189,"По разъяснениям ФНС агент может пробивать 1 чек вместо двух (и на аванс и на полный расчет) только если сам предоставляет доступ к товарам/услугам в момент получения денег. Если это не так ККТ нужно иметь самому продавцу. Использовать только услуги платежных агентов и не применять кассу чревато штрафами от налоговой.

Агент - это робокасса к примеру

Коллеги как решили этот вопрос?",3
3638,"2024-05-19",344,"Здравствуйте организация на УСН имеет на балансе нежилое помещение под офис в многоквартирном доме на 1 этаже. Нужно ли платить имущ.налог и подавать декларацию на имущество? 1с не рассчитывает налог но пришло требование из ФНС о не сдаче декларации.",1
3639,"2024-05-19",98,"По общему правилу применение УСН освобождает налогоплательщиков от уплаты налога на имущество организаций (п. 2 ст. 346.11 Налогового кодекса). Исключение составляет лишь налог уплачиваемый в отношении той недвижимости налоговая база по которой определяется как их кадастровая стоимость.",3
3641,"2024-05-19",624,"Здравствуйте подскажите пожалуйста в решении вопроса по погашению дебиторской задолженности кредиторской задолженностью (был выдан займ) Чтобы не превысить доход по патенту был взят займ у организации на расширение сферы деятельности ИП в 2023г хотим провести погашение дебиторской задолженности контрагента за предоставленные ему услуги выполненные в 2023г февралем 2024года  так как работ больше не будет выполняться этому контраегенту и взаимоотношения закрыты переводом долга третьем лицам возможности вернуть займ на расчетный счет нет  будут ли вопросы у налоговой что погашение стоимости работ выполненных в прошлом году а взаимозачет 2024года??",2
3665,"2024-05-20",55,"Добрый день. Как минимум взносы за 24 год исходя из количества дней когда вы были ип. Если были дох в 24 году то сдать декл и заплатить налог",0
3674,"2024-05-21",841,"Доброе утро! Первый раз сталкиваюсь с патентом помогите пожалуйста разобраться. УСН 6 + патент. Клиент утверждает что один вид деятельности. 🤷 По УСН 1 кв 474205 полугодие 1218695 следующие строки инспектор зачеркнул так как патент оформлен с 28.04. Как я понимаю все остальные доходы только могут идти на патент и в строках 112 и 113 ставится цифра с 111.  Уплатили только патент 40637 без страховых. Его ставлю в 101. Налог уменьшаю на эту сумму и в 100 её ставлю. Правильно ли всё?",4
3677,"2024-05-21",842,"Добрый день. Подскажите пожалуйста как отвечать на  требование налоговой о предоставлении налоговой декларации по НДС если ИП на УСН 6%? Уже 6 лет. И предоставляет налоговую декларацию по УСН.",2
3682,"2024-05-21",516,"Я ответила так - В ОТВЕТ НА УВЕДОМЛЕНИЕ 869 ОТ 18.05.2024Г. О НЕИСПОЛНЕНИИ ОБЯЗАННОСТИ ПО ПРЕДОСТАВЛЕНИЮ НАЛОГОВОЙ ДЕКЛАРАЦИИ ПО НАЛОГУ НА ДОБАВЛЕННУЮ СТОИМОСТЬ ЗА 1 КВАРТАЛ 2024Г. СО СРОКОМ 25.04.2024Г. СООБЩАЮ ЧТО СОГЛАСНО П.2 СТ.346.11 НК РФ Я ПРИМЕНЯЮ УПРОЩЕННУЮ СИСТЕМУ НАЛОГООБЛОЖЕНИЯ ""ДОХОДЫ"" И НЕ ЯВЛЯЮСЬ ПЛАТЕЛЬЩИКОМ НДС  ЗА ОТЧЕТНЫЙ ПЕРИОД 1 КВ.2024Г. ХОЗЯЙСТВЕННЫЕ ОПЕРАЦИИ ПРИ КОТОРЫХ ВОЗНИКАЕТ ОБЯЗАТЕЛЬСТВО К НАЧИСЛЕНИЮ И УПЛАТЕ НДС В БЮДЖЕТ ОТСУТСТВУЮТ",3
3683,"2024-05-21",10,"Здравствуйте. подскажите пожалуйста нужен устав в налоговую при смене директора в ооо ?",1
3690,"2024-05-21",409,"Добрый день. Подскажите что будет если генеральный директор со своего счета оплачивает налоги и приносит авансовые? ООО на усн",1
3693,"2024-05-22",834,"Конечно должен. Это установлено для всех ИП независимо от применяемой системы налогообложения разница только в том что при патенте применяется не реальная сумма выручки за год  а фиксируемая расчетная сумма дохода по патенту которую указывает налоговая в самом патенте",0
3700,"2024-05-22",533,"Добрый день. Подскажите пожалуйста. Если ИП в одном налоговой периоде закрыл ИП и через некоторое время вновь открыл будут ли суммироваться доходы для расчёта взносов 1 % ПФР свыше 300 т р. Есть письмо Минфина номер 03-15-07/6781 где говорится что доход при вновь открытом ИП не суммируется. В ст. 430 говорится если ИП применяет насколько режимов НО то доход суммируется. Но в ст. НК РФ не учитывается ситуация если ИП закрыл и вновь открыл ИП. Как все- же правильно ?",3
3706,"2024-05-22",533,"Вот. И я судя из письма так решила. Но в моей налоговой сказали что суммируется. Хотя налоговая не всегда бывает права.",1
3711,"2024-05-23",842,"Добрый день. Подскажите пожалуйста как ответить на требование налоговой о  не предоставление налоговой декларации 3 НДФЛ   если ничего не продавал в прошлом году.",3
3715,"2024-05-23",244,"Здравствуйте. Подскажите пожалуйста могу я оплатить со своего счета штраф в налоговую за организацию? Не хочу объясняться перед директором)",1
3731,"2024-05-24",856,"Добрый день.
Кто сталкивался с такой ситуацией ? 
Индивидуальный предприниматель применяет упрощенную систему налогообложения с объектом доходы. Заключил договор с покупателем согласно которому услуги будут оказаны с учетом НДС по ставке 20%. Покупателю выставлен счет-фактура на аванс. Имеет ли право Индивидуальный предприниматель на вычет НДС с полученной предоплаты после выставления закрывающего акта по оказанным услугам?",2
3766,"2024-05-27",467,"Добрый день. Подскажите конвенция между РФ и Казахстаном о двойном налогообложении речь идет и о налог УСН? У нас сложилась ситуация что мы оказывали услуги по лицензионному договору получали роялти. Мы на УСН доходы компания нерезидент из Казахстана. При перечислении д/с покупатель удержал 10% налог. Пытаемся понять насколько это было верно с их стороны.",1
3767,"2024-05-27",865,"Добрый день. У человека было ип сдавал своему ооо через него нежилое помещение. Год назад он сделал самозанятость- физик чтобы сдавать в аренду гараж (не пробивать чеки и не устанавливать кассу у ип кассы нет). Через 11 год налоговая прислала уведомление о принудительном снятии самозанятого с учета. Что теперь будет? Как пересчитают налоги? Кто-нибудь сталкивался?",2
3770,"2024-05-27",867,"Коллеги доброе утро. Подскажите пожалуйста Ваше мнение : ИП на усн 6% (сопутствующие услуги) и параллельно на псн (грузоперевозки своя машина). Хочет еще перепродавать услуги то есть берет заявку привлекает стороннего исполнителя за меньшие деньги проводит через усн платит налог как положено потом рассчитывается с исполнителелем. Как считаете возможно этот вариант на усн без рисков? Или тут только с НДС вариант возможен?",2
3774,"2024-05-27",830,"Доброе утро пришло требование о непредоставлении налоговой декларации впервые ничего не понимаем может быть кто то подскажет",1
3791,"2024-05-27",874,"Добрый день. Подскажите пожалуйста ИП с личной карты оплатил большую сумму физическому лицу за товар. Документов нет...
Налоговая просит пояснить...Что ответить? Система доходы.",3
3798,"2024-05-27",53,"Налоговая просит как? Требование пришло или позвонили? Насколько большая сумма? Есть ли возможность оформить документы?",0
3831,"2024-05-28",820,"Он мне не начальник) сам себе начальник и бухгалтер. Ко мне общается просто. Но нифига не слушает что я ему говорю. Поэтому в налоговую сам ходит частенько. Его устраивает видимо",1
3832,"2024-05-28",26,"Я в свое время (в конце 22 года) ходила в налоговую на консультацию по данному вопросу. Чеки не пробивались 3 года. В налоговой сказали общей суммой нельзя. Пришлось мне пробить 600 чеков коррекции. Составить реестр чеков там указать по каждому чеку дату сумму наименование товара (услуги). На кону стоял штраф 2млн поэтому пришлось делать. 
А на вопрос пробить одной суммой- категорически нет.
Так что лучше узнайте в своей налоговой.",3
3834,"2024-05-28",599,"Этот факт прекрасен что Вы не его оф бухгалтер.",2
3836,"2024-05-28",747,"Такой же вопрос. На акт сверки  налоговая не ответила",3
3883,"2024-05-29",888,"Добрый день! 
Подскажите пожалуйста пришло требование от налоговой с ошибкой 2 в декларации по НДС ( несоответствие между разделом 8 и 9 в книге покупок и продаж)  мне не хватает знаний разобраться  что там может быть за ошибка и как ее проверить и устранить",1
3896,"2024-05-29",891,"Здравствуйте. А если есть имущество по кадастровой стоимости ?(у нас усн купили помещение оно оказывается попало в приказ нашей местной администрации об определении этого имущества к кадастровой оценке). Выкатили нам налог на имущество уплатили.  По телефону сказали теперь мы обязаны каждый кв сдавать уведомление об исчисленном налоге(который по сути считает сама ифнс) теперь еще и требование о декларации прилетело.
Подскажите где читать. Или если несложно в 2х словах. Декларацию и уведомления сдавать ? Я не понимаю. Ифнс сама считает а сдавать нам ....",2
3934,"2024-05-30",10,"Здравствуйте. подскажите пожалуйста если ООО переводили подотчет не официально устроенным сотрудникамкак правильно пояснение для налоговой написатьчтобы не насчитали налог?",1
3940,"2024-05-31",10,"Здравствуйте. подскажите пожалуйста налоговая хочет пояснения за 123кв 2023 по св и ндфлв их файле указаны не такие цифры как у меня.суммы сверять по отчёту рсв и 6 ндфл?нужно писать пояснение к каждой цифре или по общей сумме?",2
3949,"2024-05-31",901,"Добрый день коллеги! Случилась такая ситуация с 2022г. организация ведет торговую деятельность в г.Москве и ведет по сей день плательщиками торгового сбора не зарегистрировались (хотя бухгалтер отражала начисление налога на торговый сбор в налоге на прибыль информационно не уменьшая на него налогооблагаемую базу). После выявления проблемы срочно делаем уведомление о постановке на учет в качестве плательщика торгового сбора и встал вопрос какой какую дату в уведомлении ставить что бы избежать штрафных санкций? дату начала деятельности или сегодняшнюю дату?",1
3970,"2024-06-02",8,"Это налог на прибыль наверно?",1
3972,"2024-06-02",8,"Да налог на прибыль действует конечно",1
3986,"2024-06-03",98,"Да. Если есть усн. Если нет то осно. Патент только на услуги.",3
3995,"2024-06-04",98,"Здравствуйте. Если с процентами займ то возникает. Соответственно с процентов нужно уплатить налог.",1
4002,"2024-06-04",895,"Добрый день! подскажите кто-то зарегистрирован в Росфинмониторинге? те кто оказывают бухгалтерские услуги ж обязаны по 115 ФЗ",1
4003,"2024-06-04",897,"Добрый день! Кто нибудь может помочь советом в ситуации: ип продал жилое имущество будучи уверенным что как единственное жилье оно попадает под льготу 3х лет но как-то упустил из виду что за 110 дней до этого приобрел участок и дом. В итоге посыпались требования сначала на ИП (включить в УСН) а потом на ФЛ (сдать 3ндфл). Вот не знаем как лучше поступить. С НДФЛ налог очень большой получается даже с примирением вычета на покупку. Можно ли ее по усн провести? Может кто-то со стороны своего опыта готов проконсультировать?",3
4016,"2024-06-05",916,"Индивидуальный Подоходный налог",0
4026,"2024-06-05",508,"попробуйте через Гос.услуги заказать",1
4044,"2024-06-06",926,"Добрый деньколлеги! Есть ли в чате бухгалтеракто ведет  ломбарды?",3
4057,"2024-06-06",827,"Добрый день. Вообще не входит это в обязанности бухгалтера.
Но могу сказать на своём опыте когда не знают кто должен делать определённый функционал почему-то пытаются скинуть это на бухгалтера.
Говорят:""Касса же бухгалтерии нужна вот и грузите сами товар""",1
4061,"2024-06-06",931,"Добрый день!
Подскажите пожалуйста 25 мая отправляли уведомление по НДФЛ и Стах. Взносы  25 мая и сразу уплатили  налоги сейчас зашла в «сбис сверка» и там эта уплаченная сумма пошла в пользу недоимки по УСН а НДФЛ И Страх. взносы получились не оплаченными до 28 мая оплатили сегодня 6 июня как увидели эту ситуацию 

Подскажите пожалуйста чего ждать от налоговой требования с пояснениями о оплате позже срока и штрафа?",0
4073,"2024-06-06",822,"Не уверена что расчеты с само занятым нужно квалифицировать как расчеты с физ. лицом для налоговой конечно выгоднее чтоб приходило 13% от организацииа не 6% от самозанятого",3
4086,"2024-06-07",934,"Здравствуйте! 
Подскажите какую систему налогообложения выбрать для открытия ИП в 2024 году. И можно ли отказаться от уплаты страховых взносов?",3
4088,"2024-06-07",545,"Фиксированные взносы платить все равно придется но можно будет уменьшить налог (или НБ) на сумму начисленных ФП. А систему НО нужно выбирать исходя из вашей деятельности. Если будет много официальных расходов (более 60% от доходов) то выгоднее УСН 15% если официальных расходов мало то лучше УСН 6%. Есть ещё вариант взять патент (если ваша деятельность есть в списке) и если доходы не более 60 миллионов в год. 
Есть ещё общая система налогообложения. Но там уже налогов больше.",3
4096,"2024-06-07",15,"проверьте на сайте налог.ру самозанятый зарегистрированный?",1
4100,"2024-06-07",828,"👉C 2025 года организации и ИП на УСН будут уплачивать НДС👈
 

⁉️В настоящее время организации и ИП которые применяют УСН не являются плательщиками НДС (за некоторым исключением) (п. 2 3 ст. 346.11 НК РФ). 

С 2025 года по замыслу чиновников уплачивать НДС при реализации товаров работ услуг имущественных прав должны организации и ИП у которых доход за предыдущий налоговый период (2024 год) составил более 60 млн руб. Для них будут действовать налоговые ставки по НДС:

🔹5 % – если сумма доходов по УСН за предшествующий налоговый период (2024 год) была в пределах 250 млн руб.

🔹7 % – если сумма доходов по УСН за предшествующий налоговый период (2024 год) была в пределах 450 млн руб.

🔹Если в течение налогового периода сумма доходов превысит установленный лимит 250 млн руб. или 450 млн руб. то налогоплательщик теряет право на применение льготной ставки НДС с 1-го числа месяца в котором было превышение. 

🔹Предельные суммы доходов (250 млн руб. и 450 млн руб.) будут индексироваться ежегодно на коэффициент-дефлятор. 

✅Организации и ИП применяющие ставки НДС 5 % и 7 % не позднее 20-го числа месяца следующего за налоговым периодом начиная с которого применяются эти ставки должны представить заявление в налоговую инспекцию по месту учета с указанием ставки НДС. 

✅Организации и ИП которые уплачивают НДС по ставке 5 % или 7 % ставки НДС 0 % 10 % 20 % не используют.

❌Упрощенцы которые реализуют товары работы услуги по ставкам НДС 5 % или 7 % не вправе принять к вычету суммы НДС предъявленные при приобретении товаров работ услуг. 

🔹Входящий НДС в стоимость приобретенных товаров работ услуг не включается а учитывается в расходах (если объект ""доходы минус расходы"").

🔹Отметим что использование льготных ставок по НДС является правом налогоплательщика а не его обязанностью. 

✅При желании можно уплачивать НДС по общей ставке 20 %.

Поскольку упрощенцы уплачивают НДС они обязаны подавать декларации по НДС а также выставлять счета-фактуры вести книги покупок и продаж.

✅Организации и ИП на УСН с доходами за предыдущий налоговый период не более 60 млн руб. вправе получить освобождение от НДС. 

🔹Для этого необходимо представить в налоговую инспекцию по месту учета уведомление (не позднее 20-го числа месяца с которого используется право на освобождение). 

🔹Если в течение налогового периода доходы упрощенца превысят 60 млн руб. то он теряет право на освобождение от НДС с 1-го числа месяца в котором произошло превышение.

⁉️Лимиты по УСН

🔹В настоящее время перейти на УСН со следующего года вправе организация у которой доходы за 9 месяцев текущего года не превысили 1125 млн руб. 

🔹Эта величина индексируется ежегодно на коэффициент-дефлятор установленный на следующий календарный год (п. 2 ст. 346.12 НК РФ). 

🔹Так для перехода на УСН с 2024 года доходы организации за 9 месяцев 2023 года не должны были превышать 149 5125 тыс. руб. (1125 млн руб. х 1329). 

🤝Существующий лимит хотят увеличить до 3375 млн руб.

✅Для действующих упрощенцев предлагается увеличить со 150 млн руб. до 200 млн руб. лимит остаточной стоимости ОС при которой организация сохранит право на применение УСН. Величина 200 млн руб. также будет индексироваться на коэффициент-дефлятор.

✅Максимально возможную сумму доходов на УСН также планируется увеличить до 450 млн руб. (сейчас это 200 млн руб.). 

🔹В настоящее время если доход превысил 150 млн руб. но не превысил 200 млн руб. налог по УСН платится по повышенной ставке: 8 % – если объект ""доходы"" или 20 % – если объект ""доходы минус расходы"". 

🔹Повышенные налоговые ставки по УСН (8 % и 20 %) законодатель также собирается отменить. Таким образом независимо от сумы дохода (в пределах 450 млн руб.) будут действовать базовые ставки 6 % (""доходы"") или 15 % (""доходы минус расходы"").",4
4109,"2024-06-08",871,"Добрый вечер. ИП работает с Вайлдберриз. Система УСН доходы минус расходы. Правильно ли я понимаю что базой для расчёта налога при УСН в таком случае будут поступления на р/сч минус прочие расходы например за обслуживание р/сч?
Или в этом случае можно учитывать в затратах расходы на приобретение товара для перепродажи?",4
4130,"2024-06-09",828,"за каждую последующую контролируемую иностранную компанию начиная с третьей – если налогоплательщик контролирует более трех иностранных компаний.

✅Для налогоплательщиков у которых сумма доходов (налоговых баз) за год превысила 50 млн руб. отменяют:

🔹право на налоговый вычет на долгосрочные сбережения граждан
возможность не платить НДФЛ по п. 17.2 и 17.2-1 ст. 217 НК РФ с доходов от реализации (погашения) долей участия в УК российских организаций акций облигаций российских организаций инвестиционных паев при их долгосрочном владении.

⁉️Планируется предоставить законодательным органам субъектов РФ возможность увеличивать до 1 понижающий коэффициент 07 применяемый для определения дохода от продажи недвижимости. 

🔹Речь идет о следующем правиле из ст. 214.10 НК РФ: 

🔹если доход от продажи недвижимости ниже его кадастровой стоимости умноженной на понижающий коэффициент 07 то налог рассчитывается не из продажной цены а исходя из кадастровой стоимости умноженной на 07 (п. 2 ст. 214.10 НК РФ).",3
4132,"2024-06-09",828,"👉Новая прогрессивная шкала и другие изменения НДФЛ в 2025 году👈
 
 

⁉️Новая прогрессивная шкала налогообложения

👉Законопроектом предлагается ввести для большинства доходов граждан вместо двухступенчатой пятиступенчатую шкалу налогообложения. 

⁉️Ставки будут зависеть от вида дохода и его размера за год:

🔹13 % — если доход до 24 млн руб.

🔹15 % — если доход от 24 млн до 5 млн руб.

🔹18 % — если доход от 5 млн до 20 млн руб.

🔹20 % — если доход 20 до 50 млн руб.

🔹22 % — если доход от 50 млн руб.

⁉️Такой порядок распространяется на большинство доходов физлиц-резидентов (включая основную налоговую базу то есть доходы по трудовым и гражданско-правовым договорам) а также на доходы льготных категорий нерезидентов (граждан ЕАЭС ВКС беженцев переселенцев иностранцев работающих по патенту пр.).

✅Для отдельных доходов резидентов остаются две ставки – 13 и 15 процентов:

🔹13 % — если доход до 24 млн руб.

🔹15 % — если доход от 24 млн до 5 млн руб.

⁉️Это применяется к следующим доходам полученным:

🔹в виде страховых выплат по договорам страхования и выплат по пенсионному обеспечению;

🔹от долевого участия в том числе в виде дивидендов;

🔹по операциям с цифровыми финансовыми активами в виде выплат не связанных с выкупом ЦФА в случае если решением о выпуске таких ЦФА предусмотрена выплата дохода в сумме равной сумме дивидендов полученных лицом выпустившим такие ЦФА;

🔹по операциям с ценными бумагами и с производными финансовыми инструментами;

🔹по доходам от реализации долей участия в УК российских организаций при условии что на дату реализации таких долей участия они непрерывно принадлежали налогоплательщику на праве собственности или ином вещном праве более 5 лет;

🔹по операциям РЕПО объектом которых являются ценные бумаги;

🔹по операциям займа ценными бумагами;

🔹по операциям с ценными бумагами и по операциям с производными финансовыми инструментами учитываемым на индивидуальном инвестиционном счете;

🔹в виде процентов по вкладам (остаткам на счетах) в банках находящихся на территории РФ.

⁉️При этом не изменится налогообложение доходов участников СВО. Доходы полученные в связи с участием в СВО облагаются по ставкам:

👉13 % — если доход до 5 млн руб.
👉15 % — если доход от 5 млн руб.

⁉️Поясним новый порядок налогообложения. Повышенные ставки по шкале будут применяться не ко всей сумме полученного дохода а только к сумме превышения порогового значения. 

⁉️Например за год сотруднику выплачен доход 7 млн рублей. Значит сумма:

🔹до 24 млн руб. будет облагаться по ставке 13 %

🔹от 24 млн до 5 млн руб. – по ставке 15 %

🔹от 5 млн до 7 млн руб. – по ставке 18 %.

⁉️Изменения в стандартных вычетах

👉Во-первых предлагается увеличить размер стандартного налогового вычета на второго и последующего ребенка. 

🔹Если сейчас ежемесячный вычет на второго ребенка составляет 1400 руб. то в 2025 году он возрастет до 2800 руб. а вычет на третьего и последующего ребенка с сегодняшних 3000 руб. увеличится до 6000 руб. 

👉Во-вторых планируется поднять пороговое значение ограничивающее получение детского вычета. 

🔹Если сейчас детский вычет действует до месяца в котором доход гражданина достиг 350 000 руб. то в 2025 году планируется поднять этот лимит до 450 000 руб. 

👉В-третьих вводится ежемесячный стандартный вычет в размере 500 рублей для лиц выполнивших нормативы испытаний (тестов) комплекса ""Готов к труду и обороне"" (ГТО) но при условии что в этом же году они прошли диспансеризацию.

⁉️Иные изменения

✅Законопроектом также предусматривается увеличение НДФЛ уплачиваемого гражданином в фиксированном размере с прибыли контролируемых иностранных компаний. За периоды с 2025 года фиксированная сумма прибыли устанавливается в размере:

🔹27 990 000 руб. – если налогоплательщик является контролирующим лицом одной иностранной компании
52 718 000 руб. – если налогоплательщик контролирует две иностранные компании; 

🔹52 718 000 руб. + 22 727 300 руб.",4
